SEL BEAMSEL  cid   2629 id   14 nodes  62736 63303
SEL BEAMSEL  cid   2630 id   14 nodes  63303 61042
SEL BEAMSEL  cid   2631 id   14 nodes  62753 63514
SEL BEAMSEL  cid   2632 id   14 nodes  63594 63626
SEL BEAMSEL  cid   2633 id   14 nodes  63094 62436
SEL BEAMSEL  cid   2634 id   14 nodes  62568 60858
SEL BEAMSEL  cid   2635 id   14 nodes  60858 61373
SEL BEAMSEL  cid   2636 id   14 nodes  62157 61569
SEL BEAMSEL  cid   2637 id   14 nodes  63996 62081
SEL BEAMSEL  cid   2638 id   14 nodes  62081 61549
SEL BEAMSEL  cid   2639 id   14 nodes  63277 62777
SEL BEAMSEL  cid   2640 id   14 nodes  63709 62928
SEL BEAMSEL  cid   2641 id   14 nodes  62928 62613
SEL BEAMSEL  cid   2642 id   14 nodes  63484 63643
SEL BEAMSEL  cid   2643 id   14 nodes  63781 61928
SEL BEAMSEL  cid   2644 id   14 nodes  61928 61377
SEL BEAMSEL  cid   2645 id   14 nodes  63401 62558
SEL BEAMSEL  cid   2646 id   14 nodes  62558 63290
SEL BEAMSEL  cid   2647 id   14 nodes  63097 61960
SEL BEAMSEL  cid   2648 id   14 nodes  62571 62380
SEL BEAMSEL  cid   2649 id   14 nodes  63741 63515
SEL BEAMSEL  cid   2650 id   14 nodes  63776 62934
SEL BEAMSEL  cid   2651 id   14 nodes  60812 63845
SEL BEAMSEL  cid   2652 id   14 nodes  62440 64004
SEL BEAMSEL  cid   2653 id   14 nodes  63693 61405
SEL BEAMSEL  cid   2654 id   14 nodes  62815 63275
SEL BEAMSEL  cid   2655 id   14 nodes  61274 62736
SEL BEAMSEL  cid   2656 id   14 nodes  61549 63709
SEL BEAMSEL  cid   2657 id   14 nodes  63107 61624
SEL BEAMSEL  cid   2658 id   14 nodes  62042 63890
SEL BEAMSEL  cid   2659 id   14 nodes  63930 61283
SEL BEAMSEL  cid   2660 id   14 nodes  62343 61895
SEL BEAMSEL  cid   2661 id   14 nodes  61042 62753
SEL BEAMSEL  cid   2662 id   14 nodes  62613 63484
SEL BEAMSEL  cid   2663 id   14 nodes  61924 61302
SEL BEAMSEL  cid   2664 id   14 nodes  61477 62725
SEL BEAMSEL  cid   2665 id   14 nodes  62088 61579
SEL BEAMSEL  cid   2666 id   14 nodes  63295 61021
SEL BEAMSEL  cid   2667 id   14 nodes  61890 63257
SEL BEAMSEL  cid   2668 id   14 nodes  62534 62016
SEL BEAMSEL  cid   2669 id   14 nodes  63672 61592
SEL BEAMSEL  cid   2670 id   14 nodes  60941 62568
SEL BEAMSEL  cid   2671 id   14 nodes  62953 61013
SEL BEAMSEL  cid   2672 id   14 nodes  60838 62264
SEL BEAMSEL  cid   2673 id   14 nodes  61592 62328
SEL BEAMSEL  cid   2674 id   14 nodes  63841 62219
SEL BEAMSEL  cid   2675 id   14 nodes  61762 61924
SEL BEAMSEL  cid   2676 id   14 nodes  63275 63776
SEL BEAMSEL  cid   2677 id   14 nodes  62839 61431
SEL BEAMSEL  cid   2678 id   14 nodes  62779 63107
SEL BEAMSEL  cid   2679 id   14 nodes  63317 61490
SEL BEAMSEL  cid   2680 id   14 nodes  61525 62279
SEL BEAMSEL  cid   2681 id   14 nodes  61571 62534
SEL BEAMSEL  cid   2682 id   14 nodes  61734 62402
SEL BEAMSEL  cid   2683 id   14 nodes  62974 63843
SEL BEAMSEL  cid   2684 id   14 nodes  63944 62286
SEL BEAMSEL  cid   2685 id   14 nodes  62554 62058
SEL BEAMSEL  cid   2686 id   14 nodes  62161 61291
SEL BEAMSEL  cid   2687 id   14 nodes  60812 63097
SEL BEAMSEL  cid   2688 id   14 nodes  61827 63921
SEL BEAMSEL  cid   2689 id   14 nodes  62711 63277
SEL BEAMSEL  cid   2690 id   14 nodes  62335 61360
SEL BEAMSEL  cid   2691 id   14 nodes  62731 61579
SEL BEAMSEL  cid   2692 id   14 nodes  63090 62711
SEL BEAMSEL  cid   2693 id   14 nodes  63711 63626
SEL BEAMSEL  cid   2694 id   14 nodes  63568 61314
SEL BEAMSEL  cid   2695 id   14 nodes  62587 61829
SEL BEAMSEL  cid   2696 id   14 nodes  61497 63711
SEL BEAMSEL  cid   2697 id   14 nodes  60896 61153
SEL BEAMSEL  cid   2698 id   14 nodes  63824 61857
SEL BEAMSEL  cid   2699 id   14 nodes  62157 62923
SEL BEAMSEL  cid   2700 id   14 nodes  63576 61898
SEL BEAMSEL  cid   2701 id   14 nodes  62725 63939
SEL BEAMSEL  cid   2702 id   14 nodes  62328 62864
SEL BEAMSEL  cid   2703 id   14 nodes  62332 62328
SEL BEAMSEL  cid   2704 id   14 nodes  61924 62332
SEL BEAMSEL  cid   2705 id   14 nodes  63141 60838
SEL BEAMSEL  cid   2706 id   14 nodes  61924 63141
SEL BEAMSEL  cid   2707 id   14 nodes  63739 60838
SEL BEAMSEL  cid   2708 id   14 nodes  63401 63739
SEL BEAMSEL  cid   2709 id   14 nodes  64011 63290
SEL BEAMSEL  cid   2710 id   14 nodes  63401 64011
SEL BEAMSEL  cid   2711 id   14 nodes  64027 63290
SEL BEAMSEL  cid   2712 id   14 nodes  62988 64027
SEL BEAMSEL  cid   2713 id   14 nodes  62950 62988
SEL BEAMSEL  cid   2714 id   14 nodes  61693 62864
SEL BEAMSEL  cid   2715 id   14 nodes  62558 64011
SEL BEAMSEL  cid   2716 id   14 nodes  61302 63141
SEL BEAMSEL  cid   2717 id   14 nodes  60902 62950
SEL BEAMSEL  cid   2718 id   14 nodes  62102 62777
SEL BEAMSEL  cid   2719 id   14 nodes  61704 61477
SEL BEAMSEL  cid   2720 id   14 nodes  63836 61928
SEL BEAMSEL  cid   2721 id   14 nodes  63958 61569
SEL BEAMSEL  cid   2722 id   14 nodes  62161 62102
SEL BEAMSEL  cid   2723 id   14 nodes  60897 62161
SEL BEAMSEL  cid   2724 id   14 nodes  63781 60897
SEL BEAMSEL  cid   2725 id   14 nodes  63836 61377
SEL BEAMSEL  cid   2726 id   14 nodes  63781 63836
SEL BEAMSEL  cid   2727 id   14 nodes  62030 61377
SEL BEAMSEL  cid   2728 id   14 nodes  61857 62030
SEL BEAMSEL  cid   2729 id   14 nodes  61704 62725
SEL BEAMSEL  cid   2730 id   14 nodes  61857 61704
SEL BEAMSEL  cid   2731 id   14 nodes  61709 62725
SEL BEAMSEL  cid   2732 id   14 nodes  62157 61709
SEL BEAMSEL  cid   2733 id   14 nodes  63958 62157
SEL BEAMSEL  cid   2734 id   14 nodes  63672 63419
SEL BEAMSEL  cid   2735 id   14 nodes  62213 63672
SEL BEAMSEL  cid   2736 id   14 nodes  62016 62213
SEL BEAMSEL  cid   2737 id   14 nodes  62913 62016
SEL BEAMSEL  cid   2738 id   14 nodes  63714 62913
SEL BEAMSEL  cid   2739 id   14 nodes  61288 63714
SEL BEAMSEL  cid   2740 id   14 nodes  61021 61288
SEL BEAMSEL  cid   2741 id   14 nodes  63863 61021
SEL BEAMSEL  cid   2742 id   14 nodes  62088 63573
SEL BEAMSEL  cid   2743 id   14 nodes  63573 63843
SEL BEAMSEL  cid   2744 id   14 nodes  61833 62248
SEL BEAMSEL  cid   2745 id   14 nodes  63968 61833
SEL BEAMSEL  cid   2746 id   14 nodes  63058 62913
SEL BEAMSEL  cid   2747 id   14 nodes  63594 63711
SEL BEAMSEL  cid   2748 id   14 nodes  62213 60941
SEL BEAMSEL  cid   2749 id   14 nodes  63840 63672
SEL BEAMSEL  cid   2750 id   14 nodes  62711 63965
SEL BEAMSEL  cid   2751 id   14 nodes  63121 62666
SEL BEAMSEL  cid   2752 id   14 nodes  62243 63472
SEL BEAMSEL  cid   2753 id   14 nodes  63765 62243
SEL BEAMSEL  cid   2754 id   14 nodes  61490 63789
SEL BEAMSEL  cid   2755 id   14 nodes  63789 61624
SEL BEAMSEL  cid   2756 id   14 nodes  62042 63630
SEL BEAMSEL  cid   2757 id   14 nodes  63757 62042
