SEL BEAMSEL  cid   2248 id   13 nodes  48061 49736
SEL BEAMSEL  cid   2249 id   13 nodes  47829 46721
SEL BEAMSEL  cid   2250 id   13 nodes  49237 47829
SEL BEAMSEL  cid   2251 id   13 nodes  49053 49324
SEL BEAMSEL  cid   2252 id   13 nodes  48227 46962
SEL BEAMSEL  cid   2253 id   13 nodes  48127 48227
SEL BEAMSEL  cid   2254 id   13 nodes  46890 47758
SEL BEAMSEL  cid   2255 id   13 nodes  49693 46626
SEL BEAMSEL  cid   2256 id   13 nodes  47123 48606
SEL BEAMSEL  cid   2257 id   13 nodes  48544 47497
SEL BEAMSEL  cid   2258 id   13 nodes  47251 47349
SEL BEAMSEL  cid   2259 id   13 nodes  49363 47251
SEL BEAMSEL  cid   2260 id   13 nodes  48606 49445
SEL BEAMSEL  cid   2261 id   13 nodes  47136 48273
SEL BEAMSEL  cid   2262 id   13 nodes  48542 47136
SEL BEAMSEL  cid   2263 id   13 nodes  47973 48718
SEL BEAMSEL  cid   2264 id   13 nodes  48308 47610
SEL BEAMSEL  cid   2265 id   13 nodes  48725 48308
SEL BEAMSEL  cid   2266 id   13 nodes  49772 47208
SEL BEAMSEL  cid   2267 id   13 nodes  46753 48808
SEL BEAMSEL  cid   2268 id   13 nodes  49158 48665
SEL BEAMSEL  cid   2269 id   13 nodes  48472 49158
SEL BEAMSEL  cid   2270 id   13 nodes  48718 48544
SEL BEAMSEL  cid   2271 id   13 nodes  46920 48298
SEL BEAMSEL  cid   2272 id   13 nodes  49669 46920
SEL BEAMSEL  cid   2273 id   13 nodes  49445 47224
SEL BEAMSEL  cid   2274 id   13 nodes  47908 49308
SEL BEAMSEL  cid   2275 id   13 nodes  49428 47908
SEL BEAMSEL  cid   2276 id   13 nodes  47497 47640
SEL BEAMSEL  cid   2277 id   13 nodes  49489 48606
SEL BEAMSEL  cid   2278 id   13 nodes  49222 49433
SEL BEAMSEL  cid   2279 id   13 nodes  47210 48245
SEL BEAMSEL  cid   2280 id   13 nodes  49247 47210
SEL BEAMSEL  cid   2281 id   13 nodes  47803 46894
SEL BEAMSEL  cid   2282 id   13 nodes  48711 47803
SEL BEAMSEL  cid   2283 id   13 nodes  47659 47541
SEL BEAMSEL  cid   2284 id   13 nodes  47799 47705
SEL BEAMSEL  cid   2285 id   13 nodes  47380 47799
SEL BEAMSEL  cid   2286 id   13 nodes  48945 47651
SEL BEAMSEL  cid   2287 id   13 nodes  49241 46901
SEL BEAMSEL  cid   2288 id   13 nodes  49691 48947
SEL BEAMSEL  cid   2289 id   13 nodes  46759 49691
SEL BEAMSEL  cid   2290 id   13 nodes  47847 49045
SEL BEAMSEL  cid   2291 id   13 nodes  47569 47847
SEL BEAMSEL  cid   2292 id   13 nodes  48376 48990
SEL BEAMSEL  cid   2293 id   13 nodes  47906 48358
SEL BEAMSEL  cid   2294 id   13 nodes  47214 47906
SEL BEAMSEL  cid   2295 id   13 nodes  47331 47973
SEL BEAMSEL  cid   2296 id   13 nodes  49432 47544
SEL BEAMSEL  cid   2297 id   13 nodes  46606 48302
SEL BEAMSEL  cid   2298 id   13 nodes  48048 48433
SEL BEAMSEL  cid   2299 id   13 nodes  48094 48048
SEL BEAMSEL  cid   2300 id   13 nodes  48401 49285
SEL BEAMSEL  cid   2301 id   13 nodes  46662 48401
SEL BEAMSEL  cid   2302 id   13 nodes  47929 48997
SEL BEAMSEL  cid   2303 id   13 nodes  46982 49476
SEL BEAMSEL  cid   2304 id   13 nodes  49326 46982
SEL BEAMSEL  cid   2305 id   13 nodes  48315 47608
SEL BEAMSEL  cid   2306 id   13 nodes  49324 49693
SEL BEAMSEL  cid   2307 id   13 nodes  48240 49563
SEL BEAMSEL  cid   2308 id   13 nodes  47538 48408
SEL BEAMSEL  cid   2309 id   13 nodes  46749 47538
SEL BEAMSEL  cid   2310 id   13 nodes  49347 48328
SEL BEAMSEL  cid   2311 id   13 nodes  49712 48995
SEL BEAMSEL  cid   2312 id   13 nodes  48399 49712
SEL BEAMSEL  cid   2313 id   13 nodes  48594 47291
SEL BEAMSEL  cid   2314 id   13 nodes  49370 48594
SEL BEAMSEL  cid   2315 id   13 nodes  49334 48606
SEL BEAMSEL  cid   2316 id   13 nodes  49141 48376
SEL BEAMSEL  cid   2317 id   13 nodes  49212 47929
SEL BEAMSEL  cid   2318 id   13 nodes  49684 49212
SEL BEAMSEL  cid   2319 id   13 nodes  48760 49293
SEL BEAMSEL  cid   2320 id   13 nodes  49069 48760
SEL BEAMSEL  cid   2321 id   13 nodes  48408 48240
SEL BEAMSEL  cid   2322 id   13 nodes  48456 48025
SEL BEAMSEL  cid   2323 id   13 nodes  48328 48456
SEL BEAMSEL  cid   2324 id   13 nodes  46694 49347
SEL BEAMSEL  cid   2325 id   13 nodes  47541 47878
SEL BEAMSEL  cid   2326 id   13 nodes  48172 47659
SEL BEAMSEL  cid   2327 id   13 nodes  49297 48172
SEL BEAMSEL  cid   2328 id   13 nodes  46993 46900
SEL BEAMSEL  cid   2329 id   13 nodes  47187 46993
SEL BEAMSEL  cid   2330 id   13 nodes  49502 49370
SEL BEAMSEL  cid   2331 id   13 nodes  48861 49584
SEL BEAMSEL  cid   2332 id   13 nodes  48990 48861
SEL BEAMSEL  cid   2333 id   13 nodes  47506 48769
SEL BEAMSEL  cid   2334 id   13 nodes  48997 48500
SEL BEAMSEL  cid   2335 id   13 nodes  48544 49461
SEL BEAMSEL  cid   2336 id   13 nodes  47056 46962
SEL BEAMSEL  cid   2337 id   13 nodes  49363 47056
SEL BEAMSEL  cid   2338 id   13 nodes  49308 49476
SEL BEAMSEL  cid   2339 id   13 nodes  49247 49308
SEL BEAMSEL  cid   2340 id   13 nodes  48358 49247
SEL BEAMSEL  cid   2341 id   13 nodes  49684 49584
SEL BEAMSEL  cid   2342 id   13 nodes  47291 49684
SEL BEAMSEL  cid   2343 id   13 nodes  49739 47198
SEL BEAMSEL  cid   2344 id   13 nodes  48176 48852
SEL BEAMSEL  cid   2345 id   13 nodes  49212 48594
SEL BEAMSEL  cid   2346 id   13 nodes  48861 49212
SEL BEAMSEL  cid   2347 id   13 nodes  47210 47906
SEL BEAMSEL  cid   2348 id   13 nodes  47908 47210
SEL BEAMSEL  cid   2349 id   13 nodes  46982 47908
SEL BEAMSEL  cid   2350 id   13 nodes  48705 47251
SEL BEAMSEL  cid   2351 id   13 nodes  48227 48705
SEL BEAMSEL  cid   2352 id   13 nodes  47340 48089
SEL BEAMSEL  cid   2353 id   13 nodes  49078 49674
SEL BEAMSEL  cid   2354 id   13 nodes  46695 48606
SEL BEAMSEL  cid   2355 id   13 nodes  46849 48127
SEL BEAMSEL  cid   2356 id   13 nodes  47349 46849
SEL BEAMSEL  cid   2357 id   13 nodes  49428 49326
SEL BEAMSEL  cid   2358 id   13 nodes  48245 49428
SEL BEAMSEL  cid   2359 id   13 nodes  47214 48245
SEL BEAMSEL  cid   2360 id   13 nodes  47929 48990
SEL BEAMSEL  cid   2361 id   13 nodes  49370 47929
SEL BEAMSEL  cid   2362 id   13 nodes  49252 48366
SEL BEAMSEL  cid   2363 id   13 nodes  48040 46732
SEL BEAMSEL  cid   2364 id   13 nodes  49293 48399
SEL BEAMSEL  cid   2365 id   13 nodes  47187 49293
SEL BEAMSEL  cid   2366 id   13 nodes  46894 47569
SEL BEAMSEL  cid   2367 id   13 nodes  49669 46894
SEL BEAMSEL  cid   2368 id   13 nodes  46662 49669
SEL BEAMSEL  cid   2369 id   13 nodes  46800 48273
SEL BEAMSEL  cid   2370 id   13 nodes  49237 46800
SEL BEAMSEL  cid   2371 id   13 nodes  49357 46606
SEL BEAMSEL  cid   2372 id   13 nodes  49674 48544
SEL BEAMSEL  cid   2373 id   13 nodes  47973 49543
SEL BEAMSEL  cid   2374 id   13 nodes  48433 48725
SEL BEAMSEL  cid   2375 id   13 nodes  46764 47829
SEL BEAMSEL  cid   2376 id   13 nodes  47136 46764
SEL BEAMSEL  cid   2377 id   13 nodes  46920 48401
