SEL BEAMSEL  cid   180 id   5 nodes  12763 11893
SEL BEAMSEL  cid   181 id   5 nodes  13236 12763
SEL BEAMSEL  cid   182 id   5 nodes  11727 13236
SEL BEAMSEL  cid   183 id   5 nodes  12183 11727
SEL BEAMSEL  cid   184 id   5 nodes  13573 12493
SEL BEAMSEL  cid   185 id   5 nodes  13182 13573
SEL BEAMSEL  cid   186 id   5 nodes  13481 13182
SEL BEAMSEL  cid   187 id   5 nodes  11584 13481
SEL BEAMSEL  cid   188 id   5 nodes  13823 11958
SEL BEAMSEL  cid   189 id   5 nodes  12038 13823
SEL BEAMSEL  cid   190 id   5 nodes  13481 12038
SEL BEAMSEL  cid   191 id   5 nodes  11727 13481
SEL BEAMSEL  cid   192 id   5 nodes  13839 11727
SEL BEAMSEL  cid   193 id   5 nodes  12581 13789
SEL BEAMSEL  cid   194 id   5 nodes  11981 12581
SEL BEAMSEL  cid   195 id   5 nodes  13147 11981
SEL BEAMSEL  cid   196 id   5 nodes  11934 13147
SEL BEAMSEL  cid   197 id   5 nodes  11718 11934
SEL BEAMSEL  cid   198 id   5 nodes  11624 11718
SEL BEAMSEL  cid   199 id   5 nodes  13350 11624
SEL BEAMSEL  cid   200 id   5 nodes  13455 13350
SEL BEAMSEL  cid   201 id   5 nodes  12936 13455
SEL BEAMSEL  cid   202 id   5 nodes  11860 12936
SEL BEAMSEL  cid   203 id   5 nodes  11958 12220
SEL BEAMSEL  cid   204 id   5 nodes  12635 11797
SEL BEAMSEL  cid   205 id   5 nodes  13171 12635
SEL BEAMSEL  cid   206 id   5 nodes  13412 13171
SEL BEAMSEL  cid   207 id   5 nodes  12830 13412
SEL BEAMSEL  cid   208 id   5 nodes  13453 12830
SEL BEAMSEL  cid   209 id   5 nodes  13823 13453
SEL BEAMSEL  cid   210 id   5 nodes  12220 13823
SEL BEAMSEL  cid   211 id   5 nodes  12635 11667
SEL BEAMSEL  cid   212 id   5 nodes  12309 12589
SEL BEAMSEL  cid   213 id   5 nodes  11797 12563
SEL BEAMSEL  cid   214 id   5 nodes  13316 12729
SEL BEAMSEL  cid   215 id   5 nodes  13389 13316
SEL BEAMSEL  cid   216 id   5 nodes  13109 13389
SEL BEAMSEL  cid   217 id   5 nodes  13839 13109
SEL BEAMSEL  cid   218 id   5 nodes  13403 11756
SEL BEAMSEL  cid   219 id   5 nodes  12526 11854
SEL BEAMSEL  cid   220 id   5 nodes  13584 12526
SEL BEAMSEL  cid   221 id   5 nodes  11978 13584
SEL BEAMSEL  cid   222 id   5 nodes  13673 11978
SEL BEAMSEL  cid   223 id   5 nodes  12946 13673
SEL BEAMSEL  cid   224 id   5 nodes  12664 12946
SEL BEAMSEL  cid   225 id   5 nodes  13038 12664
SEL BEAMSEL  cid   226 id   5 nodes  11888 13038
SEL BEAMSEL  cid   227 id   5 nodes  11732 11888
SEL BEAMSEL  cid   228 id   5 nodes  12866 11732
SEL BEAMSEL  cid   229 id   5 nodes  13403 12729
SEL BEAMSEL  cid   230 id   5 nodes  13839 12676
SEL BEAMSEL  cid   231 id   5 nodes  13823 12511
SEL BEAMSEL  cid   232 id   5 nodes  11650 11854
SEL BEAMSEL  cid   233 id   5 nodes  11613 12936
SEL BEAMSEL  cid   234 id   5 nodes  13147 12159
SEL BEAMSEL  cid   235 id   5 nodes  12159 13818
SEL BEAMSEL  cid   236 id   5 nodes  13818 13810
SEL BEAMSEL  cid   237 id   5 nodes  13810 13038
SEL BEAMSEL  cid   238 id   5 nodes  13038 12718
SEL BEAMSEL  cid   239 id   5 nodes  13251 13455
SEL BEAMSEL  cid   240 id   5 nodes  11934 12459
SEL BEAMSEL  cid   241 id   5 nodes  12459 13416
