SEL BEAMSEL  cid   538 id   7 nodes  33523 33661
SEL BEAMSEL  cid   539 id   7 nodes  33004 32597
SEL BEAMSEL  cid   540 id   7 nodes  32597 32353
SEL BEAMSEL  cid   541 id   7 nodes  32353 32170
SEL BEAMSEL  cid   542 id   7 nodes  32170 31987
SEL BEAMSEL  cid   543 id   7 nodes  31987 31805
SEL BEAMSEL  cid   544 id   7 nodes  33007 32600
SEL BEAMSEL  cid   545 id   7 nodes  32600 32356
SEL BEAMSEL  cid   546 id   7 nodes  32356 32173
SEL BEAMSEL  cid   547 id   7 nodes  32173 31990
SEL BEAMSEL  cid   548 id   7 nodes  31990 31808
SEL BEAMSEL  cid   549 id   7 nodes  33010 32603
SEL BEAMSEL  cid   550 id   7 nodes  32603 32359
SEL BEAMSEL  cid   551 id   7 nodes  32359 32176
SEL BEAMSEL  cid   552 id   7 nodes  32176 31993
SEL BEAMSEL  cid   553 id   7 nodes  31993 31811
SEL BEAMSEL  cid   554 id   7 nodes  33026 32619
SEL BEAMSEL  cid   555 id   7 nodes  32619 32375
SEL BEAMSEL  cid   556 id   7 nodes  32375 32192
SEL BEAMSEL  cid   557 id   7 nodes  32192 32009
SEL BEAMSEL  cid   558 id   7 nodes  32009 31827
SEL BEAMSEL  cid   559 id   7 nodes  33028 32622
SEL BEAMSEL  cid   560 id   7 nodes  32622 32378
SEL BEAMSEL  cid   561 id   7 nodes  32378 32195
SEL BEAMSEL  cid   562 id   7 nodes  32195 32012
SEL BEAMSEL  cid   563 id   7 nodes  32012 31830
SEL BEAMSEL  cid   564 id   7 nodes  33661 32733
SEL BEAMSEL  cid   565 id   7 nodes  32733 32797
SEL BEAMSEL  cid   566 id   7 nodes  32797 32861
SEL BEAMSEL  cid   567 id   7 nodes  32861 32911
SEL BEAMSEL  cid   568 id   7 nodes  32911 32624
SEL BEAMSEL  cid   569 id   7 nodes  32624 32380
SEL BEAMSEL  cid   570 id   7 nodes  32380 32197
SEL BEAMSEL  cid   571 id   7 nodes  32197 32014
SEL BEAMSEL  cid   572 id   7 nodes  32014 31832
SEL BEAMSEL  cid   573 id   7 nodes  33664 32730
SEL BEAMSEL  cid   574 id   7 nodes  32730 32794
SEL BEAMSEL  cid   575 id   7 nodes  32794 32858
SEL BEAMSEL  cid   576 id   7 nodes  32858 32906
SEL BEAMSEL  cid   577 id   7 nodes  32906 32627
SEL BEAMSEL  cid   578 id   7 nodes  32627 32383
SEL BEAMSEL  cid   579 id   7 nodes  32383 32200
SEL BEAMSEL  cid   580 id   7 nodes  32200 32017
SEL BEAMSEL  cid   581 id   7 nodes  32017 31835
SEL BEAMSEL  cid   582 id   7 nodes  33667 32727
SEL BEAMSEL  cid   583 id   7 nodes  32727 32791
SEL BEAMSEL  cid   584 id   7 nodes  32791 32855
SEL BEAMSEL  cid   585 id   7 nodes  32855 32903
SEL BEAMSEL  cid   586 id   7 nodes  32903 32630
SEL BEAMSEL  cid   587 id   7 nodes  32630 32386
SEL BEAMSEL  cid   588 id   7 nodes  32386 32203
SEL BEAMSEL  cid   589 id   7 nodes  32203 32020
SEL BEAMSEL  cid   590 id   7 nodes  32020 31838
