SEL BEAMSEL  cid   1249 id   10 nodes  51845 51923
SEL BEAMSEL  cid   1250 id   10 nodes  52324 53079
SEL BEAMSEL  cid   1251 id   10 nodes  53079 53017
SEL BEAMSEL  cid   1252 id   10 nodes  53017 52770
SEL BEAMSEL  cid   1253 id   10 nodes  52770 53143
SEL BEAMSEL  cid   1254 id   10 nodes  53143 53693
SEL BEAMSEL  cid   1255 id   10 nodes  52088 53374
SEL BEAMSEL  cid   1256 id   10 nodes  53374 52592
SEL BEAMSEL  cid   1257 id   10 nodes  52592 53108
SEL BEAMSEL  cid   1258 id   10 nodes  53108 52764
SEL BEAMSEL  cid   1259 id   10 nodes  52764 53638
SEL BEAMSEL  cid   1260 id   10 nodes  52294 53145
SEL BEAMSEL  cid   1261 id   10 nodes  53145 53396
SEL BEAMSEL  cid   1262 id   10 nodes  53396 53060
SEL BEAMSEL  cid   1263 id   10 nodes  53060 53603
SEL BEAMSEL  cid   1264 id   10 nodes  53603 53676
SEL BEAMSEL  cid   1265 id   10 nodes  52538 52638
SEL BEAMSEL  cid   1266 id   10 nodes  52638 52823
SEL BEAMSEL  cid   1267 id   10 nodes  52823 52668
SEL BEAMSEL  cid   1268 id   10 nodes  52668 52649
SEL BEAMSEL  cid   1269 id   10 nodes  52649 53180
SEL BEAMSEL  cid   1270 id   10 nodes  52507 52542
SEL BEAMSEL  cid   1271 id   10 nodes  52542 52974
SEL BEAMSEL  cid   1272 id   10 nodes  52974 52703
SEL BEAMSEL  cid   1273 id   10 nodes  52703 53338
SEL BEAMSEL  cid   1274 id   10 nodes  53338 52691
SEL BEAMSEL  cid   1275 id   10 nodes  51923 53245
SEL BEAMSEL  cid   1276 id   10 nodes  53245 52573
SEL BEAMSEL  cid   1277 id   10 nodes  52573 53497
SEL BEAMSEL  cid   1278 id   10 nodes  53497 52724
SEL BEAMSEL  cid   1279 id   10 nodes  52724 53601
SEL BEAMSEL  cid   1280 id   10 nodes  53601 53492
SEL BEAMSEL  cid   1281 id   10 nodes  53492 53454
SEL BEAMSEL  cid   1282 id   10 nodes  53454 52612
SEL BEAMSEL  cid   1283 id   10 nodes  52612 53477
SEL BEAMSEL  cid   1284 id   10 nodes  51753 52618
SEL BEAMSEL  cid   1285 id   10 nodes  52618 52939
SEL BEAMSEL  cid   1286 id   10 nodes  52939 52801
SEL BEAMSEL  cid   1287 id   10 nodes  52801 53063
SEL BEAMSEL  cid   1288 id   10 nodes  53063 52960
SEL BEAMSEL  cid   1289 id   10 nodes  52960 52863
SEL BEAMSEL  cid   1290 id   10 nodes  52863 52887
SEL BEAMSEL  cid   1291 id   10 nodes  52887 52966
SEL BEAMSEL  cid   1292 id   10 nodes  52966 53610
SEL BEAMSEL  cid   1293 id   10 nodes  52334 53260
SEL BEAMSEL  cid   1294 id   10 nodes  53260 52655
SEL BEAMSEL  cid   1295 id   10 nodes  52655 52952
SEL BEAMSEL  cid   1296 id   10 nodes  52952 52910
SEL BEAMSEL  cid   1297 id   10 nodes  52910 52583
SEL BEAMSEL  cid   1298 id   10 nodes  52583 53652
SEL BEAMSEL  cid   1299 id   10 nodes  53652 53306
SEL BEAMSEL  cid   1300 id   10 nodes  53306 52745
SEL BEAMSEL  cid   1301 id   10 nodes  52745 53689
SEL BEAMSEL  cid   1302 id   10 nodes  52879 52945
SEL BEAMSEL  cid   1303 id   10 nodes  52945 53106
SEL BEAMSEL  cid   1304 id   10 nodes  53106 53394
SEL BEAMSEL  cid   1305 id   10 nodes  53394 52758
SEL BEAMSEL  cid   1306 id   10 nodes  52758 53043
SEL BEAMSEL  cid   1307 id   10 nodes  53043 52807
SEL BEAMSEL  cid   1308 id   10 nodes  52807 52785
SEL BEAMSEL  cid   1309 id   10 nodes  52785 53193
SEL BEAMSEL  cid   1310 id   10 nodes  53193 52322
SEL BEAMSEL  cid   1311 id   10 nodes  52104 52987
SEL BEAMSEL  cid   1312 id   10 nodes  52987 53014
SEL BEAMSEL  cid   1313 id   10 nodes  53014 53198
SEL BEAMSEL  cid   1314 id   10 nodes  53198 52735
SEL BEAMSEL  cid   1315 id   10 nodes  52735 53052
SEL BEAMSEL  cid   1316 id   10 nodes  53052 53097
SEL BEAMSEL  cid   1317 id   10 nodes  53097 53682
SEL BEAMSEL  cid   1318 id   10 nodes  53682 53479
SEL BEAMSEL  cid   1319 id   10 nodes  53479 52905
SEL BEAMSEL  cid   1320 id   10 nodes  53431 52987
SEL BEAMSEL  cid   1321 id   10 nodes  52987 52322
SEL BEAMSEL  cid   1322 id   10 nodes  53091 52104
SEL BEAMSEL  cid   1323 id   10 nodes  52905 52915
